rank,s1,s2,ntasks
760, 160, 148, 11572
760, 167, 53, 11913
760, 171, 32, 13051
760, 172, 105, 13363
760, 178, 40, 13255
71, 42, 23, 917
71, 64, 50, 2103
71, 71, 56, 2560
71, 85, 72, 2789
71, 91, 27, 3690
71, 98, 93, 4315
71, 107, 16, 4964
71, 113, 71, 5050
71, 122, 97, 6558
71, 129, 85, 7291
71, 132, 116, 7702
71, 149, 128, 10013
71, 153, 71, 9494
71, 157, 133, 11124
71, 164, 32, 11923
71, 166, 27, 12095
71, 172, 32, 13270
71, 175, 119, 13787
100, 16, 14, 151
100, 21, 15, 247
100, 49, 15, 1226
100, 56, 52, 1627
100, 74, 8, 2741
100, 76, 54, 2938
100, 79, 21, 3059
100, 88, 51, 3667
100, 96, 88, 4217
100, 109, 46, 5092
100, 118, 112, 6105
100, 122, 108, 6569
100, 128, 113, 7228
100, 132, 40, 7228
100, 148, 12, 9070
100, 154, 72, 10329
100, 161, 25, 11440
100, 163, 6, 11013
100, 167, 8, 12199
100, 170, 160, 13071
100, 176, 118, 13932
611, 11, 4, 71
611, 23, 10, 286
611, 31, 17, 513
611, 52, 40, 1404
611, 73, 16, 2678
611, 81, 27, 3226
611, 94, 89, 4027
611, 109, 82, 3613
611, 114, 80, 5682
611, 118, 48, 5725
611, 127, 8, 6927
611, 132, 64, 6703
611, 137, 18, 7772
611, 146, 127, 9206
611, 157, 1, 10985
611, 159, 74, 11326
611, 164, 15, 11583
611, 168, 15, 10656
611, 174, 85, 13616
611, 179, 65, 14372
588, 38, 18, 758
588, 44, 43, 1023
588, 54, 50, 1521
588, 62, 34, 1969
588, 80, 69, 3190
588, 86, 60, 3491
588, 96, 35, 4142
588, 110, 83, 5261
588, 121, 26, 6332
588, 129, 81, 7325
588, 132, 129, 7749
588, 143, 8, 9080
588, 146, 87, 9528
588, 152, 121, 10302
588, 160, 113, 11338
588, 167, 14, 9579
588, 169, 160, 12861
588, 172, 169, 13427
588, 176, 74, 12587
588, 179, 107, 14450
777, 56, 51, 1629
777, 61, 9, 1882
777, 69, 60, 2454
777, 80, 2, 3114
777, 86, 81, 3523
777, 95, 22, 3877
777, 107, 68, 5025
777, 112, 90, 5464
777, 120, 69, 6287
777, 124, 95, 6787
777, 130, 18, 7223
777, 136, 79, 7865
777, 139, 55, 8576
777, 148, 72, 9763
777, 154, 143, 10666
777, 160, 31, 10566
777, 163, 26, 10752
777, 169, 83, 12832
777, 172, 84, 13342
777, 180, 108, 14631
602, 40, 10, 829
602, 74, 65, 2798
602, 89, 21, 3569
602, 99, 84, 4378
602, 111, 103, 5368
602, 134, 50, 7666
602, 137, 130, 8374
602, 141, 70, 8742
602, 149, 0, 9878
602, 154, 27, 10528
602, 158, 106, 11255
602, 162, 22, 11744
602, 169, 13, 9428
602, 171, 150, 13236
602, 175, 60, 13649
602, 178, 5, 12224
216, 44, 38, 1018
216, 55, 30, 1506
216, 65, 7, 2131
216, 83, 69, 3337
216, 97, 16, 4063
216, 105, 99, 4844
216, 112, 16, 5350
216, 115, 45, 5762
216, 122, 86, 6547
216, 129, 58, 7295
216, 134, 72, 7151
216, 137, 43, 8245
216, 147, 139, 9727
216, 150, 129, 10164
216, 157, 62, 11050
216, 161, 154, 11739
216, 168, 102, 11962
216, 175, 58, 12853
216, 177, 149, 14137
216, 179, 43, 14366
72, 50, 19, 1278
72, 55, 25, 1548
72, 64, 57, 2116
72, 109, 84, 5094
72, 123, 107, 6691
72, 130, 31, 7368
72, 133, 84, 4669
72, 136, 35, 8094
72, 141, 96, 8885
72, 147, 141, 9729
72, 151, 128, 10161
72, 156, 27, 10860
72, 159, 63, 9092
72, 165, 44, 12220
72, 168, 6, 10549
72, 171, 168, 13254
72, 177, 50, 13365
72, 178, 133, 14294
97, 44, 8, 988
97, 48, 22, 1183
97, 69, 63, 2457
97, 88, 84, 3701
97, 110, 62, 4417
97, 115, 102, 5819
97, 122, 120, 6581
97, 126, 74, 6267
97, 130, 55, 7404
97, 136, 105, 8212
97, 140, 57, 8617
97, 155, 4, 10104
97, 158, 144, 11293
97, 168, 129, 12519
97, 177, 100, 14088
97, 179, 51, 14392
97, 180, 146, 14669
797, 44, 32, 1012
797, 56, 32, 1610
797, 63, 46, 2042
797, 71, 44, 2544
797, 87, 71, 3487
797, 97, 9, 3992
797, 113, 82, 5570
797, 125, 114, 6895
797, 134, 129, 7973
797, 139, 136, 8657
797, 143, 88, 9160
797, 147, 71, 9439
797, 153, 70, 9796
797, 159, 8, 11258
797, 163, 157, 12027
797, 168, 138, 12723
797, 174, 90, 10751
797, 176, 123, 13937
610, 11, 3, 70
610, 17, 9, 163
610, 50, 39, 1302
610, 63, 8, 2006
610, 70, 44, 2506
610, 83, 75, 2620
610, 93, 37, 3710
610, 99, 45, 4045
610, 106, 72, 4756
610, 113, 5, 4890
610, 121, 42, 6365
610, 128, 79, 6501
610, 133, 14, 7056
610, 138, 5, 8374
610, 144, 88, 9272
610, 154, 146, 10669
610, 172, 128, 13386
610, 177, 8, 13746
610, 178, 104, 14268
610, 181, 46, 14508
471, 27, 1, 379
471, 40, 8, 827
471, 52, 7, 1368
471, 61, 42, 1915
471, 77, 33, 2994
471, 91, 60, 3738
471, 101, 91, 4537
471, 119, 86, 6184
471, 131, 47, 7552
471, 138, 63, 8445
471, 144, 107, 9278
471, 154, 68, 10599
471, 160, 71, 11323
471, 169, 31, 11382
471, 171, 38, 13124
471, 172, 147, 13405
471, 176, 109, 13923
576, 27, 14, 392
576, 55, 34, 1557
576, 69, 0, 2394
576, 90, 2, 3591
576, 103, 31, 3129
576, 109, 104, 5196
576, 120, 39, 6257
576, 126, 25, 6598
576, 129, 68, 7312
576, 133, 27, 7743
576, 139, 12, 8517
576, 144, 122, 9300
576, 151, 47, 10186
576, 161, 52, 11313
576, 165, 64, 12263
576, 169, 167, 12916
576, 173, 26, 11777
576, 179, 153, 14496
626, 18, 4, 176
626, 29, 24, 459
626, 42, 19, 896
626, 69, 32, 2426
626, 75, 73, 2881
626, 99, 2, 4155
626, 103, 87, 4652
626, 113, 89, 5577
626, 126, 16, 6903
626, 130, 65, 7408
626, 136, 66, 8171
626, 138, 114, 8496
626, 140, 137, 8790
626, 151, 2, 10100
626, 156, 35, 10571
626, 165, 9, 12208
626, 169, 162, 12911
626, 172, 11, 12694
626, 178, 167, 14331
14, 38, 19, 759
14, 48, 26, 1192
14, 67, 16, 2273
14, 76, 47, 2931
14, 81, 14, 3177
14, 86, 70, 2982
14, 99, 81, 4375
14, 109, 88, 5180
14, 120, 88, 6306
14, 125, 58, 6684
14, 133, 8, 7683
14, 138, 121, 8503
14, 142, 102, 8832
14, 146, 104, 9411
14, 152, 45, 9415
14, 159, 72, 11051
14, 169, 86, 12835
14, 172, 164, 13422
14, 176, 94, 13908
764, 36, 8, 673
764, 47, 35, 1153
764, 70, 24, 2485
764, 101, 94, 4540
764, 114, 38, 5640
764, 120, 6, 6022
764, 121, 102, 6441
764, 128, 43, 7158
764, 134, 123, 7967
764, 140, 116, 8738
764, 157, 136, 11127
764, 161, 1, 11536
764, 162, 117, 11859
764, 169, 146, 12895
764, 175, 92, 13760
63, 15, 14, 135
63, 26, 20, 371
63, 53, 37, 1454
63, 62, 20, 1952
63, 70, 13, 2477
63, 103, 88, 4653
63, 118, 77, 6045
63, 124, 60, 6752
63, 130, 5, 7253
63, 136, 83, 8063
63, 140, 70, 8201
63, 155, 146, 10824
63, 162, 49, 11761
63, 166, 136, 12433
63, 172, 124, 13382
63, 181, 116, 14784
619, 37, 2, 704
619, 51, 26, 1340
619, 56, 28, 1606
619, 65, 15, 2139
619, 93, 51, 3890
619, 96, 20, 4003
619, 101, 85, 4526
619, 114, 41, 5631
619, 121, 20, 6008
619, 125, 99, 6419
619, 131, 32, 7536
619, 135, 104, 8025
619, 141, 2, 8792
619, 144, 133, 8860
619, 155, 0, 9982
619, 157, 95, 11086
619, 159, 60, 11349
619, 164, 0, 11250
619, 168, 136, 12721
619, 174, 144, 10621
619, 176, 93, 13907
619, 180, 99, 14622
231, 8, 3, 40
231, 13, 13, 105
231, 46, 3, 1074
231, 66, 62, 2252
231, 75, 17, 2825
231, 83, 54, 3339
231, 98, 97, 4319
231, 111, 9, 5209
231, 124, 101, 6461
231, 136, 110, 8217
231, 141, 48, 8634
231, 148, 134, 9870
231, 155, 28, 10706
231, 158, 55, 11203
231, 167, 96, 12544
231, 174, 98, 12348
231, 178, 85, 14249
231, 181, 6, 10521
2, 18, 14, 186
2, 34, 19, 612
2, 40, 40, 859
2, 58, 25, 1718
2, 76, 45, 2929
2, 80, 56, 2960
2, 90, 8, 3522
2, 103, 85, 4650
2, 113, 78, 5245
2, 123, 70, 6654
2, 135, 61, 8033
2, 145, 86, 9392
2, 152, 129, 9645
2, 159, 148, 11434
2, 171, 44, 13046
2, 173, 123, 13526
127, 44, 9, 989
127, 60, 13, 1825
127, 71, 51, 2571
127, 87, 8, 3505
127, 91, 80, 3820
127, 99, 69, 4317
127, 105, 84, 4829
127, 118, 82, 5419
127, 126, 114, 6997
127, 130, 62, 7428
127, 136, 65, 8128
127, 141, 89, 7092
127, 145, 69, 9377
127, 151, 38, 10206
127, 156, 57, 10859
127, 165, 98, 12188
127, 170, 100, 13015
127, 173, 116, 13457
704, 47, 21, 1139
704, 62, 9, 1944
704, 74, 36, 2769
704, 83, 58, 3065
704, 94, 7, 3549
704, 104, 85, 4739
704, 107, 23, 4813
704, 114, 70, 5648
704, 121, 12, 5915
704, 127, 54, 7051
704, 133, 121, 7843
704, 143, 104, 9176
704, 145, 130, 9438
704, 149, 59, 9944
704, 153, 69, 10472
704, 158, 88, 11237
704, 165, 2, 12200
704, 167, 147, 12594
704, 171, 108, 13188
704, 176, 67, 13171
607, 28, 5, 411
607, 54, 53, 1524
607, 58, 36, 1729
607, 62, 62, 1997
607, 81, 64, 3251
607, 103, 52, 3826
607, 107, 31, 4871
607, 112, 66, 5299
607, 115, 47, 5764
607, 122, 61, 6522
607, 128, 2, 7074
607, 129, 71, 6280
607, 136, 72, 8076
607, 140, 14, 8196
607, 144, 110, 8887
607, 151, 69, 10236
607, 161, 94, 11345
607, 165, 53, 12238
607, 167, 163, 12471
607, 173, 85, 13488
607, 177, 151, 14139
607, 181, 178, 14846
786, 27, 20, 398
786, 36, 30, 695
786, 48, 1, 1164
786, 56, 6, 1584
786, 64, 48, 2095
786, 81, 38, 3244
786, 87, 77, 3603
786, 93, 26, 3592
786, 100, 20, 4166
786, 105, 91, 4836
786, 114, 8, 5607
786, 118, 117, 6110
786, 134, 48, 7325
786, 141, 119, 8906
786, 154, 6, 10083
786, 158, 45, 11193
786, 164, 72, 12028
786, 169, 55, 11669
786, 174, 68, 13475
786, 179, 13, 14058
485, 28, 24, 430
485, 44, 26, 1006
485, 67, 51, 2308
485, 71, 63, 2571
485, 86, 42, 3067
485, 97, 61, 4200
485, 114, 21, 5609
485, 119, 115, 6213
485, 130, 59, 7433
485, 135, 93, 7946
485, 141, 22, 5319
485, 143, 75, 9147
485, 147, 65, 9559
485, 153, 54, 10456
485, 157, 40, 10977
485, 161, 142, 11727
485, 163, 158, 12028
485, 170, 130, 13045
485, 174, 67, 12237
485, 179, 167, 14510
609, 23, 9, 285
609, 42, 16, 910
609, 53, 4, 1416
609, 63, 44, 2035
609, 77, 22, 2980
609, 91, 2, 3663
609, 101, 83, 4384
609, 113, 110, 5598
609, 123, 23, 6607
609, 129, 16, 7260
609, 134, 16, 7867
609, 137, 48, 8244
609, 147, 103, 9612
609, 154, 105, 10078
609, 162, 20, 11764
609, 164, 102, 11325
609, 168, 100, 12685
609, 174, 88, 13619
726, 23, 23, 299
726, 43, 31, 967
726, 59, 15, 1767
726, 68, 9, 2334
726, 85, 40, 2776
726, 93, 48, 3573
726, 103, 44, 4291
726, 113, 15, 5202
726, 121, 14, 6186
726, 124, 45, 6714
726, 135, 13, 5511
726, 139, 57, 8578
726, 148, 130, 9866
726, 153, 39, 10447
726, 158, 46, 11195
726, 161, 124, 11581
726, 166, 77, 12246
726, 175, 131, 13799
726, 180, 41, 14524
765, 36, 9, 674
765, 50, 41, 1304
765, 64, 35, 2094
765, 78, 22, 2629
765, 89, 68, 3700
765, 101, 36, 3846
765, 111, 98, 5283
765, 123, 59, 6643
765, 130, 124, 7498
765, 137, 90, 8000
765, 146, 102, 8879
765, 152, 151, 10418
765, 164, 156, 12190
765, 170, 62, 12498
765, 178, 68, 14232
765, 181, 74, 13026
716, 43, 9, 945
716, 69, 24, 2418
716, 81, 33, 3193
716, 95, 83, 4116
716, 109, 52, 3385
716, 112, 104, 5479
716, 115, 54, 5771
716, 120, 77, 6294
716, 123, 97, 6681
716, 134, 93, 7799
716, 138, 119, 8501
716, 145, 26, 8785
716, 150, 26, 10061
716, 156, 61, 10895
716, 162, 100, 11840
716, 165, 65, 12264
716, 171, 112, 13198
716, 173, 156, 13558
55, 42, 0, 855
55, 46, 11, 1082
55, 55, 48, 1563
55, 83, 53, 3223
55, 95, 17, 4044
55, 105, 8, 4635
55, 109, 21, 4937
55, 118, 97, 5863
55, 127, 57, 6575
55, 136, 93, 8174
55, 139, 36, 8557
55, 142, 100, 9018
55, 144, 44, 8511
55, 150, 74, 10109
55, 154, 47, 10557
55, 162, 83, 11811
55, 167, 21, 12151
55, 171, 46, 13132
55, 173, 38, 13406
55, 177, 79, 14067
55, 180, 24, 14460
15, 16, 3, 140
15, 29, 3, 438
15, 39, 17, 796
15, 68, 3, 2328
15, 80, 27, 3128
15, 85, 14, 2924
15, 89, 26, 2556
15, 92, 66, 3290
15, 102, 28, 4501
15, 110, 86, 5264
15, 120, 65, 6178
15, 127, 35, 6692
15, 137, 128, 8372
15, 141, 43, 8632
15, 148, 86, 9822
15, 155, 32, 10655
15, 157, 65, 11056
15, 162, 110, 11855
15, 167, 15, 10195
15, 171, 41, 12816
15, 176, 159, 13655
770, 21, 11, 243
770, 33, 4, 564
770, 49, 14, 1225
770, 62, 48, 1982
770, 93, 92, 3952
770, 106, 34, 4803
770, 113, 17, 5499
770, 120, 21, 6204
770, 123, 36, 6620
770, 127, 97, 6212
770, 136, 39, 8146
770, 139, 114, 8635
770, 143, 36, 9108
770, 145, 84, 9059
770, 152, 128, 9500
770, 157, 115, 11106
770, 161, 24, 11226
770, 166, 111, 12209
770, 177, 64, 13041
770, 179, 174, 14517
371, 33, 16, 576
371, 54, 9, 1480
371, 64, 43, 2092
371, 77, 23, 2984
371, 93, 66, 3677
371, 96, 82, 4211
371, 114, 81, 5683
371, 117, 46, 5948
371, 123, 100, 6684
371, 128, 52, 7167
371, 132, 123, 7743
371, 142, 133, 9062
371, 149, 110, 9995
371, 154, 25, 9820
371, 158, 78, 11227
371, 169, 98, 12464
371, 173, 2, 13199
371, 177, 88, 14076
371, 179, 168, 14511
776, 30, 14, 479
776, 36, 10, 675
776, 55, 5, 1523
776, 73, 18, 2648
776, 94, 20, 2910
776, 109, 83, 5041
776, 118, 33, 4414
776, 123, 69, 6653
776, 129, 128, 7372
776, 134, 38, 7885
776, 138, 73, 8455
776, 143, 134, 9206
776, 148, 39, 9775
776, 154, 138, 10661
776, 160, 25, 10950
776, 163, 114, 11988
776, 168, 16, 12473
776, 173, 100, 13486
776, 177, 159, 14117
776, 181, 168, 14836
202, 30, 18, 483
202, 46, 15, 1086
202, 65, 40, 2164
202, 94, 93, 4031
202, 103, 36, 4252
202, 111, 14, 4518
202, 118, 80, 5977
202, 122, 40, 6499
202, 128, 59, 7173
202, 132, 46, 7672
202, 137, 20, 7910
202, 140, 28, 8682
202, 150, 100, 10135
202, 155, 20, 10039
202, 156, 92, 10385
202, 164, 137, 12171
202, 169, 66, 12530
202, 171, 55, 13003
202, 176, 169, 13983
202, 181, 86, 14754
5, 27, 21, 399
5, 35, 20, 649
5, 53, 30, 1444
5, 62, 36, 1971
5, 73, 48, 2570
5, 88, 57, 3651
5, 104, 9, 4558
5, 112, 76, 5407
5, 117, 9, 5839
5, 128, 4, 6180
5, 130, 86, 7459
5, 134, 75, 7833
5, 139, 97, 8617
5, 150, 27, 10062
5, 154, 84, 8938
5, 158, 117, 11266
5, 168, 104, 12631
5, 174, 117, 8577
5, 176, 26, 12158
5, 180, 180, 14703
773, 21, 12, 244
773, 48, 18, 1176
773, 76, 18, 2902
773, 86, 48, 3124
773, 106, 12, 4543
773, 112, 24, 4862
773, 117, 87, 5976
773, 124, 73, 4491
773, 130, 105, 7479
773, 134, 63, 5623
773, 137, 38, 8282
773, 140, 52, 8493
773, 148, 4, 9279
773, 154, 86, 10367
773, 162, 52, 11798
773, 167, 45, 11407
773, 172, 29, 12973
773, 180, 0, 14346
40, 5, 1, 17
40, 28, 8, 414
40, 40, 14, 833
40, 61, 10, 1883
40, 76, 31, 2912
40, 81, 48, 3215
40, 96, 51, 4180
40, 103, 77, 4481
40, 116, 77, 5781
40, 130, 52, 7426
40, 134, 101, 5528
40, 137, 102, 8307
40, 143, 17, 9089
40, 147, 31, 9083
40, 149, 1, 9885
40, 150, 144, 10179
40, 160, 28, 11471
40, 165, 102, 12257
40, 170, 51, 12919
40, 173, 113, 13516
183, 33, 7, 567
183, 42, 5, 891
183, 72, 55, 2607
183, 85, 16, 3355
183, 96, 45, 4172
183, 106, 71, 4673
183, 115, 98, 5815
183, 123, 34, 6618
183, 131, 2, 7504
183, 134, 87, 7930
183, 138, 62, 8444
183, 143, 10, 9082
183, 148, 45, 9735
183, 154, 131, 10654
183, 163, 70, 10661
183, 169, 35, 11756
183, 173, 163, 13449
183, 180, 7, 14527
134, 34, 2, 596
134, 44, 10, 988
134, 57, 5, 1640
134, 84, 59, 3196
134, 97, 51, 4192
134, 112, 31, 4998
134, 114, 44, 5646
134, 117, 54, 5957
134, 123, 111, 6695
134, 134, 83, 7156
134, 138, 29, 8363
134, 143, 21, 9093
134, 145, 76, 9384
134, 149, 10, 9883
134, 154, 95, 10624
134, 159, 103, 6704
134, 162, 3, 11745
134, 169, 91, 12784
134, 172, 78, 13325
134, 180, 156, 14679
373, 18, 13, 185
373, 44, 14, 994
373, 56, 35, 1613
373, 76, 49, 2925
373, 87, 81, 3610
373, 95, 41, 4027
373, 107, 24, 4849
373, 118, 95, 6088
373, 124, 83, 6403
373, 131, 108, 7613
373, 142, 86, 8962
373, 147, 22, 8461
373, 152, 54, 10317
373, 157, 138, 11129
373, 160, 64, 11376
373, 165, 119, 12315
373, 172, 22, 12793
373, 179, 67, 14405
514, 14, 9, 115
514, 19, 16, 207
514, 25, 2, 327
514, 31, 30, 526
514, 46, 36, 1107
514, 55, 33, 1545
514, 70, 9, 2473
514, 87, 85, 3614
514, 102, 100, 4604
514, 108, 38, 5047
514, 115, 52, 5769
514, 123, 122, 6706
514, 128, 99, 7081
514, 130, 43, 7417
514, 136, 90, 7751
514, 142, 53, 8982
514, 144, 60, 9246
514, 150, 109, 10144
514, 159, 116, 10518
514, 177, 20, 11967
514, 179, 0, 13971
4, 32, 0, 528
4, 48, 42, 1208
4, 63, 3, 1988
4, 80, 39, 3161
4, 87, 29, 3389
4, 96, 78, 4158
4, 116, 75, 5299
4, 125, 116, 6605
4, 138, 19, 8208
4, 142, 138, 9067
4, 145, 44, 8914
4, 148, 97, 9730
4, 158, 4, 11151
4, 164, 101, 10949
4, 170, 76, 12983
4, 173, 80, 13466
4, 177, 137, 14125
4, 180, 60, 14583
126, 53, 8, 1425
126, 60, 3, 1815
126, 67, 19, 2276
126, 81, 77, 3279
126, 88, 16, 3622
126, 99, 52, 3950
126, 104, 103, 4757
126, 113, 96, 5584
126, 121, 106, 6445
126, 126, 69, 6960
126, 133, 95, 7819
126, 139, 14, 8534
126, 142, 136, 9065
126, 145, 25, 8658
126, 148, 73, 9799
126, 157, 88, 11079
126, 161, 57, 11642
126, 168, 36, 11760
126, 172, 139, 13397
126, 178, 78, 13505
362, 38, 14, 754
362, 47, 28, 1146
362, 62, 16, 1951
362, 68, 63, 2388
362, 87, 44, 3541
362, 90, 68, 3688
362, 100, 82, 4476
362, 112, 21, 5311
362, 116, 62, 4350
362, 128, 24, 6741
362, 135, 110, 8081
362, 144, 118, 9045
362, 153, 57, 9789
362, 159, 93, 10767
362, 163, 93, 11145
362, 167, 132, 11354
362, 172, 83, 13341
362, 177, 157, 14145
362, 179, 78, 14348
151, 46, 28, 1099
151, 61, 12, 1885
151, 70, 55, 2519
151, 97, 86, 4264
151, 113, 69, 5557
151, 122, 103, 6564
151, 130, 125, 7499
151, 137, 92, 8276
151, 146, 116, 9510
151, 162, 135, 11882
151, 170, 157, 13072
151, 174, 96, 13627
232, 33, 32, 592
232, 56, 25, 1603
232, 64, 34, 2093
232, 77, 57, 3018
232, 93, 55, 3071
232, 109, 86, 5178
232, 120, 56, 6231
232, 125, 80, 6291
232, 131, 120, 7625
232, 136, 32, 8139
232, 138, 27, 8409
232, 140, 1, 8147
232, 144, 119, 9155
232, 155, 102, 10043
232, 159, 37, 11086
232, 170, 9, 12897
232, 176, 120, 13934
232, 180, 109, 14632
451, 39, 34, 813
451, 46, 21, 1092
451, 60, 36, 1848
451, 65, 60, 2184
451, 77, 0, 2961
451, 91, 76, 3633
451, 99, 43, 3517
451, 107, 29, 4804
451, 121, 18, 5908
451, 130, 24, 7366
451, 137, 95, 8339
451, 140, 93, 8594
451, 145, 63, 7007
451, 149, 62, 9947
451, 154, 83, 8558
451, 156, 145, 10979
451, 162, 29, 11738
451, 167, 164, 12610
451, 171, 161, 13247
451, 174, 32, 13116
451, 178, 132, 14279
363, 18, 12, 184
363, 24, 10, 310
363, 35, 31, 660
363, 57, 48, 1683
363, 76, 0, 2884
363, 96, 52, 4179
363, 108, 107, 5131
363, 122, 92, 6553
363, 129, 75, 7147
363, 136, 70, 8107
363, 140, 110, 8755
363, 148, 122, 9858
363, 153, 4, 6914
363, 154, 100, 10560
363, 159, 28, 11317
363, 170, 59, 12893
363, 176, 97, 13911
184, 31, 26, 522
184, 43, 13, 946
184, 66, 30, 2217
184, 75, 34, 2839
184, 86, 46, 3466
184, 95, 67, 4077
184, 103, 27, 4547
184, 114, 93, 5695
184, 117, 36, 5764
184, 123, 106, 6690
184, 128, 62, 7076
184, 134, 26, 7626
184, 139, 58, 8579
184, 142, 116, 9029
184, 148, 26, 9609
184, 154, 109, 6344
184, 156, 0, 10269
184, 160, 134, 11423
184, 166, 53, 11529
184, 172, 44, 13284
184, 175, 144, 13601
421, 39, 33, 812
421, 66, 55, 2245
421, 79, 77, 3090
421, 88, 34, 3601
421, 99, 94, 4388
421, 110, 84, 5262
421, 122, 107, 6568
421, 128, 34, 7049
421, 132, 62, 7272
421, 148, 17, 9753
421, 155, 56, 10602
421, 158, 126, 11275
421, 164, 95, 12129
421, 167, 6, 10068
421, 170, 10, 11280
421, 177, 30, 8497
421, 178, 44, 13854
421, 180, 71, 14583
154, 27, 7, 385
154, 43, 23, 959
154, 64, 0, 2059
154, 86, 9, 3412
154, 95, 80, 4113
154, 101, 76, 4220
154, 111, 56, 4475
154, 116, 51, 5821
154, 122, 27, 6488
154, 125, 95, 6880
154, 131, 106, 7611
154, 136, 2, 8107
154, 138, 0, 8309
154, 141, 80, 8327
154, 144, 137, 9314
154, 154, 104, 9957
154, 159, 66, 11278
154, 164, 65, 11954
154, 170, 165, 13080
154, 174, 44, 11184
154, 177, 161, 14124
154, 179, 62, 14364
354, 23, 17, 293
354, 45, 10, 1034
354, 68, 25, 2350
354, 74, 31, 2756
354, 78, 53, 3075
354, 85, 75, 3282
354, 93, 76, 3814
354, 98, 61, 4171
354, 111, 97, 5362
354, 128, 126, 7241
354, 136, 19, 6886
354, 138, 17, 8399
354, 141, 88, 8869
354, 147, 110, 9694
354, 151, 62, 9569
354, 168, 154, 12739
354, 181, 15, 11323
236, 46, 1, 1072
236, 49, 44, 1257
236, 63, 60, 2055
236, 75, 33, 2833
236, 88, 1, 3506
236, 102, 80, 4575
236, 111, 42, 4404
236, 114, 45, 5647
236, 119, 102, 6191
236, 129, 21, 7241
236, 133, 113, 7835
236, 142, 106, 9035
236, 145, 28, 9339
236, 150, 138, 10173
236, 154, 135, 10658
236, 169, 40, 11582
236, 174, 61, 13512
236, 181, 143, 14811
503, 25, 1, 326
503, 72, 66, 2655
503, 79, 69, 3130
503, 93, 78, 3158
503, 104, 55, 3745
503, 110, 98, 5170
503, 117, 104, 5984
503, 126, 43, 6766
503, 134, 31, 7304
503, 138, 18, 8325
503, 143, 23, 9095
503, 147, 88, 9676
503, 150, 124, 10159
503, 161, 100, 11588
503, 164, 64, 11898
503, 168, 132, 11686
503, 178, 86, 14250
136, 46, 12, 1083
136, 54, 44, 1515
136, 62, 43, 1978
136, 78, 16, 3055
136, 93, 28, 3853
136, 107, 3, 4636
136, 119, 14, 5659
136, 124, 23, 4396
136, 128, 6, 6733
136, 130, 26, 7400
136, 133, 124, 7846
136, 147, 70, 9518
136, 152, 107, 10287
136, 160, 105, 10617
136, 165, 105, 12295
136, 170, 29, 10151
136, 176, 39, 13862
370, 47, 40, 1158
370, 68, 5, 2330
370, 76, 25, 2909
370, 81, 68, 3273
370, 93, 39, 3894
370, 100, 4, 4180
370, 107, 56, 4969
370, 114, 91, 5693
370, 120, 54, 6272
370, 123, 55, 6639
370, 132, 75, 7188
370, 142, 78, 9003
370, 148, 43, 9521
370, 157, 11, 10768
370, 162, 124, 11868
370, 168, 165, 12750
370, 174, 132, 11263
370, 179, 148, 14491
145, 42, 4, 888
145, 57, 35, 1670
145, 76, 75, 2959
145, 95, 23, 3949
145, 104, 98, 4752
145, 110, 64, 3263
145, 113, 11, 3562
145, 117, 103, 5759
145, 128, 36, 7147
145, 131, 15, 7510
145, 137, 33, 8112
145, 147, 20, 8985
145, 148, 101, 9643
145, 156, 156, 10990
145, 162, 161, 11908
145, 165, 100, 12295
145, 168, 112, 12698
145, 173, 166, 13557
223, 32, 8, 536
223, 54, 21, 1492
223, 58, 23, 1716
223, 69, 27, 2421
223, 76, 44, 2928
223, 80, 42, 2772
223, 86, 1, 3085
223, 91, 66, 3153
223, 99, 86, 4380
223, 107, 78, 4925
223, 119, 62, 5929
223, 134, 21, 7823
223, 139, 63, 8584
223, 148, 48, 9517
223, 157, 153, 11144
223, 162, 18, 11739
223, 167, 123, 12571
223, 173, 142, 13512
223, 178, 10, 12226
499, 27, 3, 381
499, 34, 12, 606
499, 45, 13, 1038
499, 74, 50, 2770
499, 80, 8, 3099
499, 85, 82, 3457
499, 99, 88, 4382
499, 106, 49, 4813
499, 114, 9, 5611
499, 118, 44, 5984
499, 122, 111, 6572
499, 129, 77, 7309
499, 136, 121, 8228
499, 140, 69, 8723
499, 151, 9, 10159
499, 161, 134, 11719
499, 166, 164, 12445
499, 173, 97, 12924
133, 52, 46, 1410
133, 61, 56, 1929
133, 68, 53, 2378
133, 76, 41, 2921
133, 85, 15, 3045
133, 96, 89, 4218
133, 112, 4, 4582
133, 118, 9, 5980
133, 124, 82, 5578
133, 132, 132, 7752
133, 150, 96, 10131
133, 157, 156, 11147
133, 161, 120, 11696
133, 163, 54, 11906
133, 167, 139, 12586
133, 173, 132, 12342
504, 29, 2, 437
504, 59, 13, 1765
504, 76, 35, 2919
504, 88, 0, 3445
504, 97, 96, 4274
504, 114, 51, 5653
504, 120, 110, 6328
504, 124, 37, 6698
504, 135, 75, 7973
504, 145, 8, 9260
504, 149, 98, 9982
504, 153, 148, 10541
504, 159, 4, 8240
504, 162, 65, 11812
504, 169, 54, 12803
504, 171, 67, 13147
504, 174, 134, 12855
504, 179, 59, 14402
239, 26, 11, 362
239, 46, 2, 1073
239, 60, 14, 1826
239, 64, 51, 2110
239, 69, 13, 2407
239, 81, 53, 3251
239, 89, 66, 3345
239, 99, 96, 4390
239, 110, 1, 4118
239, 113, 90, 5578
