rank,s1,s2,ntasks
337, 15, 8, 129
337, 21, 8, 240
337, 35, 9, 638
337, 48, 11, 1140
337, 54, 0, 1471
337, 62, 50, 1983
337, 67, 12, 2269
337, 71, 16, 2549
337, 76, 27, 2911
337, 79, 54, 3126
337, 84, 60, 3348
337, 93, 9, 3765
337, 95, 64, 4047
337, 99, 26, 3641
337, 102, 77, 4381
337, 107, 84, 5042
337, 114, 20, 5516
337, 116, 50, 5490
337, 119, 52, 6109
337, 124, 72, 3975
337, 125, 114, 6895
337, 129, 14, 7021
337, 130, 124, 7498
337, 133, 127, 7468
337, 138, 52, 8434
337, 140, 33, 6365
337, 142, 17, 8946
337, 143, 137, 9209
337, 146, 83, 9179
337, 149, 135, 10020
337, 153, 10, 7526
337, 154, 75, 10606
337, 159, 32, 11172
337, 161, 51, 11619
337, 162, 52, 11798
337, 164, 99, 11549
337, 165, 112, 12311
337, 167, 58, 11827
337, 169, 14, 11647
337, 169, 129, 12833
337, 171, 49, 12790
337, 172, 151, 13409
337, 177, 64, 13041
337, 178, 114, 14278
337, 179, 157, 14500
337, 180, 126, 14649
252, 34, 21, 615
252, 46, 11, 1082
252, 54, 7, 1478
252, 58, 13, 1706
252, 65, 30, 2136
252, 70, 51, 2515
252, 76, 0, 2884
252, 80, 25, 2915
252, 81, 70, 3244
252, 87, 38, 3567
252, 92, 59, 3539
252, 100, 14, 4229
252, 102, 25, 3306
252, 104, 46, 4684
252, 106, 4, 4546
252, 108, 80, 5086
252, 112, 36, 5315
252, 113, 84, 5572
252, 119, 115, 6213
252, 126, 62, 6425
252, 129, 94, 7338
252, 133, 59, 7770
252, 137, 124, 8368
252, 143, 32, 9104
252, 144, 103, 5484
252, 146, 1, 8874
252, 148, 63, 9585
252, 153, 5, 7560
252, 154, 32, 10451
252, 156, 112, 10940
252, 158, 45, 11193
252, 161, 26, 11520
252, 162, 121, 11868
252, 164, 139, 12173
252, 167, 91, 11992
252, 169, 112, 12861
252, 170, 102, 12987
252, 173, 53, 12892
252, 175, 56, 8604
252, 175, 150, 13818
252, 177, 161, 14124
252, 178, 141, 14282
252, 181, 45, 13625
250, 36, 23, 688
250, 46, 17, 1088
250, 50, 48, 1311
250, 57, 3, 1630
250, 67, 44, 2301
250, 70, 40, 2504
250, 89, 8, 3543
250, 95, 3, 3843
250, 100, 46, 4425
250, 103, 54, 4632
250, 108, 102, 5126
250, 114, 30, 5538
250, 117, 60, 5961
250, 120, 91, 6305
250, 123, 30, 6613
250, 126, 84, 5277
250, 128, 31, 6947
250, 129, 22, 6489
250, 133, 89, 4793
250, 135, 7, 7701
250, 139, 51, 8572
250, 141, 49, 8132
250, 143, 4, 9076
250, 145, 56, 8761
250, 147, 85, 9673
250, 148, 70, 9728
250, 153, 142, 10535
250, 155, 68, 10746
250, 156, 54, 10888
250, 157, 148, 11139
250, 159, 114, 11401
250, 161, 138, 11723
250, 162, 122, 11869
250, 164, 5, 11406
250, 167, 109, 11934
250, 170, 94, 13009
250, 173, 106, 13498
250, 175, 140, 13748
250, 178, 142, 14306
250, 180, 13, 14399
358, 12, 3, 82
358, 20, 4, 215
358, 40, 35, 854
358, 58, 0, 1692
358, 61, 5, 1878
358, 70, 46, 2510
358, 74, 60, 2793
358, 76, 7, 2891
358, 78, 75, 3113
358, 93, 45, 3745
358, 96, 14, 4061
358, 99, 39, 4311
358, 103, 85, 4650
358, 108, 87, 5111
358, 112, 57, 5277
358, 115, 97, 5814
358, 121, 107, 6446
358, 126, 17, 6912
358, 129, 12, 6535
358, 131, 86, 7591
358, 135, 29, 5495
358, 137, 47, 8291
358, 140, 105, 8736
358, 146, 90, 7108
358, 148, 83, 9817
358, 151, 72, 9391
358, 154, 66, 10547
358, 157, 7, 10998
358, 158, 110, 11259
358, 161, 50, 11312
358, 162, 50, 11792
358, 163, 68, 11952
358, 165, 111, 12305
358, 169, 43, 11560
358, 171, 82, 13168
358, 174, 92, 13511
358, 179, 122, 14465
358, 180, 103, 14626
359, 16, 11, 148
359, 35, 24, 653
359, 51, 22, 1336
359, 58, 30, 1720
359, 66, 3, 2193
359, 70, 54, 2518
359, 74, 69, 2802
359, 77, 56, 3017
359, 83, 79, 3353
359, 95, 74, 4075
359, 97, 36, 3622
359, 102, 36, 4168
359, 105, 27, 4735
359, 107, 102, 5060
359, 112, 27, 5374
359, 113, 93, 5581
359, 116, 17, 5772
359, 121, 89, 6423
359, 127, 122, 7109
359, 131, 22, 7437
359, 135, 103, 7625
359, 141, 18, 7624
359, 143, 24, 9096
359, 146, 118, 9559
359, 151, 123, 10288
359, 156, 153, 10987
359, 159, 155, 11441
359, 162, 8, 11755
359, 163, 15, 10844
359, 165, 160, 12359
359, 168, 113, 12699
359, 172, 161, 13419
359, 174, 119, 13442
359, 179, 91, 14434
359, 181, 38, 14648
52, 22, 18, 271
52, 38, 4, 744
52, 52, 5, 1334
52, 56, 50, 1628
52, 63, 0, 1993
52, 71, 37, 2562
52, 78, 9, 3048
52, 89, 39, 3700
52, 104, 79, 4720
52, 107, 9, 4949
52, 115, 64, 5781
52, 119, 117, 6215
52, 132, 112, 7730
52, 135, 117, 8088
52, 144, 79, 6504
52, 146, 115, 9556
52, 151, 93, 10084
52, 154, 21, 10476
52, 156, 105, 10809
52, 159, 105, 10853
52, 164, 118, 11958
52, 167, 95, 12543
52, 169, 69, 12818
52, 170, 155, 13070
52, 172, 83, 13341
52, 175, 28, 13598
52, 177, 72, 13002
52, 178, 124, 14288
46, 16, 16, 153
46, 32, 8, 536
46, 34, 13, 607
46, 54, 6, 1477
46, 58, 50, 1743
46, 61, 1, 1874
46, 65, 54, 2178
46, 69, 45, 2439
46, 74, 56, 2789
46, 79, 58, 2717
46, 81, 9, 3208
46, 86, 39, 3482
46, 94, 39, 3978
46, 99, 96, 4390
46, 104, 57, 4302
46, 108, 92, 5116
46, 119, 92, 6113
46, 127, 91, 6387
46, 130, 56, 7427
46, 132, 124, 7744
46, 142, 56, 8985
46, 144, 110, 8887
46, 148, 20, 9221
46, 149, 110, 9995
46, 151, 106, 10258
46, 153, 152, 10545
46, 161, 32, 11584
46, 162, 61, 11808
46, 164, 82, 11433
46, 168, 83, 12632
46, 172, 39, 13297
46, 175, 50, 12367
46, 176, 84, 13898
354, 22, 2, 256
354, 29, 19, 454
354, 44, 43, 1023
354, 51, 2, 1316
354, 55, 39, 1562
354, 66, 1, 2191
354, 67, 32, 2289
354, 70, 50, 2507
354, 74, 71, 2804
354, 79, 47, 3097
354, 86, 75, 3343
354, 95, 37, 4060
354, 99, 6, 2781
354, 100, 31, 4253
354, 102, 51, 4541
354, 105, 77, 4752
354, 110, 56, 4191
354, 112, 12, 4435
354, 113, 65, 5305
354, 119, 100, 6197
354, 122, 110, 6571
354, 125, 52, 6753
354, 129, 125, 7369
354, 135, 14, 7542
354, 137, 118, 8362
354, 140, 140, 8793
354, 150, 98, 10133
354, 153, 144, 10537
354, 159, 53, 10971
354, 161, 87, 11649
354, 162, 75, 11822
354, 164, 108, 11376
354, 167, 143, 12590
354, 169, 101, 12567
354, 172, 30, 12722
354, 174, 136, 13619
354, 177, 29, 11277
354, 178, 82, 14246
362, 11, 7, 74
362, 32, 17, 545
362, 35, 14, 643
362, 47, 35, 1153
362, 58, 11, 1701
362, 63, 54, 2049
362, 70, 70, 2534
362, 89, 17, 3622
362, 98, 87, 4309
362, 105, 8, 4635
362, 107, 22, 4717
362, 113, 33, 5109
362, 119, 57, 5930
362, 126, 36, 6877
362, 128, 10, 6289
362, 130, 9, 7383
362, 132, 41, 7083
362, 137, 58, 8302
362, 139, 41, 8561
362, 143, 103, 9175
362, 147, 53, 9608
362, 148, 47, 9783
362, 151, 76, 10229
362, 153, 148, 10541
362, 156, 76, 10910
362, 158, 26, 11171
362, 161, 2, 11586
362, 162, 2, 11749
362, 162, 152, 11899
362, 167, 46, 12323
362, 169, 7, 11992
362, 170, 79, 12994
362, 173, 36, 12522
362, 175, 17, 13521
362, 177, 56, 13279
362, 178, 100, 14264
362, 179, 151, 14493
95, 24, 22, 322
95, 53, 37, 1454
95, 59, 6, 1758
95, 62, 54, 1989
95, 66, 2, 2192
95, 68, 19, 2344
95, 71, 54, 2574
95, 76, 31, 2912
95, 79, 60, 3100
95, 85, 8, 3315
95, 87, 44, 3541
95, 89, 21, 3569
95, 95, 10, 3910
95, 99, 56, 3227
95, 101, 97, 4543
95, 112, 2, 5328
95, 114, 22, 5527
95, 118, 57, 5766
95, 122, 8, 6469
95, 123, 83, 6667
95, 127, 25, 6766
95, 129, 129, 7373
95, 133, 114, 7836
95, 136, 106, 8213
95, 137, 113, 8357
95, 141, 14, 8563
95, 142, 119, 9048
95, 146, 67, 9468
95, 151, 57, 9655
95, 157, 44, 11022
95, 158, 47, 11196
95, 161, 24, 11226
95, 164, 23, 10821
95, 166, 37, 11176
95, 170, 44, 12488
95, 171, 130, 13216
95, 172, 112, 13370
95, 174, 85, 13616
95, 176, 132, 13551
94, 17, 11, 165
94, 25, 15, 340
94, 45, 27, 1052
94, 50, 4, 1264
94, 54, 27, 1498
94, 58, 16, 1709
94, 60, 42, 1854
94, 63, 39, 2036
94, 70, 62, 2526
94, 90, 53, 3518
94, 95, 86, 4119
94, 100, 68, 4447
94, 102, 59, 4211
94, 106, 91, 4942
94, 110, 87, 5265
94, 112, 111, 5486
94, 116, 114, 5919
94, 120, 8, 6201
94, 121, 3, 5739
94, 125, 91, 4483
94, 127, 84, 5668
94, 129, 115, 7359
94, 133, 81, 7781
94, 136, 62, 8162
94, 139, 4, 8525
94, 141, 122, 8909
94, 143, 94, 9166
94, 146, 8, 9403
94, 148, 102, 9763
94, 151, 102, 9384
94, 154, 53, 10242
94, 156, 99, 10474
94, 158, 16, 11165
94, 159, 111, 10807
94, 165, 147, 12346
94, 167, 136, 12583
94, 169, 90, 12578
94, 172, 13, 12981
94, 176, 47, 13808
94, 179, 179, 14522
94, 181, 7, 11354
47, 34, 32, 626
47, 37, 7, 709
47, 48, 2, 1167
47, 58, 42, 1735
47, 64, 8, 2067
47, 68, 2, 2327
47, 69, 55, 2449
47, 76, 13, 2897
47, 85, 16, 3355
47, 87, 69, 3598
47, 93, 2, 3779
47, 94, 94, 4032
47, 100, 52, 4403
47, 105, 31, 4320
47, 108, 101, 5118
47, 118, 66, 5912
47, 120, 43, 6237
47, 123, 106, 6690
47, 126, 49, 6459
47, 128, 36, 7147
47, 129, 42, 7286
47, 132, 92, 7208
47, 138, 22, 8317
47, 141, 81, 8837
47, 143, 42, 9114
47, 145, 110, 9353
47, 148, 90, 9559
47, 153, 28, 10438
47, 155, 125, 10090
47, 158, 78, 11227
47, 163, 134, 11555
47, 167, 37, 11688
47, 169, 134, 12881
47, 171, 108, 13188
47, 174, 27, 13194
47, 176, 62, 10619
47, 178, 139, 14303
47, 181, 108, 14744
165, 30, 25, 490
165, 36, 7, 672
165, 42, 10, 897
165, 49, 25, 1238
165, 53, 25, 1442
165, 57, 49, 1677
165, 67, 57, 2314
165, 74, 37, 2770
165, 79, 16, 3075
165, 84, 50, 2947
165, 88, 63, 3586
165, 97, 88, 4266
165, 109, 104, 5196
165, 113, 98, 5586
165, 118, 56, 5679
165, 120, 66, 6243
165, 121, 87, 6426
165, 123, 92, 6676
165, 129, 13, 6619
165, 133, 132, 7608
165, 139, 128, 8649
165, 141, 107, 8889
165, 144, 140, 9316
165, 151, 103, 9512
165, 157, 42, 10953
165, 158, 135, 11284
165, 163, 144, 11836
165, 168, 145, 12730
165, 174, 137, 13661
165, 178, 65, 13495
72, 29, 10, 445
72, 37, 12, 714
72, 53, 19, 1425
72, 62, 7, 1942
72, 70, 55, 2519
72, 83, 77, 3281
72, 90, 47, 3688
72, 101, 76, 4220
72, 106, 70, 4767
72, 111, 110, 5375
72, 119, 103, 6201
72, 128, 61, 7176
72, 131, 12, 7413
72, 134, 43, 7311
72, 137, 9, 8253
72, 140, 49, 7440
72, 142, 20, 8777
72, 143, 34, 9106
72, 145, 92, 8797
72, 148, 65, 9774
72, 153, 51, 10391
72, 155, 5, 10204
72, 157, 86, 11077
72, 159, 37, 11086
72, 164, 33, 10913
72, 167, 145, 12592
72, 171, 111, 13197
72, 174, 101, 7660
72, 174, 167, 13693
72, 179, 82, 14425
255, 39, 19, 798
255, 44, 44, 1024
255, 51, 25, 1339
255, 54, 15, 1486
255, 58, 14, 1707
255, 60, 17, 1829
255, 63, 21, 2019
255, 68, 26, 2351
255, 72, 1, 2594
255, 75, 39, 2847
255, 82, 61, 3278
255, 94, 81, 4019
255, 97, 68, 4186
255, 102, 87, 4591
255, 106, 55, 4781
255, 111, 60, 5324
255, 115, 7, 5724
255, 119, 70, 5503
255, 124, 73, 4491
255, 127, 67, 6915
255, 132, 75, 7188
255, 137, 36, 8280
255, 139, 19, 8429
255, 141, 134, 8921
255, 146, 127, 9206
255, 152, 37, 9834
255, 156, 29, 10017
255, 160, 114, 11539
255, 162, 73, 11820
255, 166, 58, 11327
255, 169, 60, 12808
255, 170, 49, 10831
255, 171, 135, 13221
255, 174, 116, 13647
255, 179, 118, 14461
255, 181, 93, 14761
143, 11, 10, 77
143, 19, 16, 207
143, 34, 33, 627
143, 54, 46, 1517
143, 56, 23, 1598
143, 62, 10, 1943
143, 74, 28, 2761
143, 81, 16, 3215
143, 83, 54, 3339
143, 89, 38, 3685
143, 94, 60, 3967
143, 99, 15, 3133
143, 100, 91, 4485
143, 104, 90, 4744
143, 109, 103, 5195
143, 120, 56, 6231
143, 123, 35, 6619
143, 128, 111, 7226
143, 132, 47, 7673
143, 137, 79, 8103
143, 140, 80, 8507
143, 142, 113, 9042
143, 144, 136, 9313
143, 148, 5, 9368
143, 152, 135, 10098
143, 157, 63, 11051
143, 160, 71, 11323
143, 164, 130, 12107
143, 166, 15, 7827
143, 168, 90, 10729
143, 170, 139, 13054
143, 173, 158, 13560
143, 178, 13, 11592
143, 180, 15, 14511
307, 23, 4, 280
307, 30, 11, 476
307, 43, 8, 944
307, 50, 28, 1291
307, 65, 27, 2151
307, 71, 25, 2547
307, 76, 67, 2951
307, 80, 37, 3077
307, 85, 54, 3431
307, 87, 36, 3529
307, 89, 76, 3605
307, 94, 69, 3999
307, 100, 82, 4476
307, 107, 83, 5041
307, 112, 75, 5278
307, 114, 41, 5631
307, 118, 96, 6089
307, 122, 32, 6493
307, 123, 55, 6639
307, 128, 63, 6405
307, 131, 110, 7615
307, 135, 27, 8000
307, 137, 136, 8380
307, 139, 106, 8627
307, 141, 71, 8123
307, 143, 129, 9201
307, 146, 45, 9179
307, 150, 110, 10145
307, 153, 146, 10539
307, 159, 146, 11432
307, 168, 156, 12741
307, 173, 122, 13525
307, 175, 158, 13826
307, 177, 177, 14165
307, 178, 148, 14312
307, 181, 95, 14763
340, 11, 5, 72
340, 23, 17, 293
340, 41, 14, 869
340, 45, 44, 1069
340, 52, 52, 1416
340, 62, 21, 1955
340, 66, 17, 2207
340, 69, 11, 2405
340, 76, 18, 2902
340, 81, 67, 3265
340, 88, 3, 3442
340, 98, 16, 4029
340, 102, 2, 4396
340, 105, 41, 4233
340, 111, 93, 5358
340, 115, 49, 5766
340, 119, 84, 6031
340, 126, 74, 6267
340, 128, 24, 6741
340, 131, 10, 7402
340, 136, 57, 8164
340, 139, 49, 8570
340, 142, 31, 8872
340, 143, 39, 9111
340, 145, 98, 7013
340, 146, 87, 9528
340, 149, 16, 9901
340, 150, 16, 10051
340, 151, 125, 8036
340, 154, 109, 6344
340, 155, 109, 10331
340, 158, 67, 11216
340, 161, 158, 11743
340, 164, 6, 11734
340, 165, 19, 12013
340, 167, 147, 12594
340, 169, 98, 12464
340, 171, 29, 12624
340, 173, 58, 12798
340, 175, 65, 7850
340, 175, 165, 13833
340, 177, 51, 14007
340, 177, 155, 14143
340, 178, 130, 14294
340, 179, 170, 14513
340, 181, 96, 14764
184, 30, 0, 465
184, 40, 4, 823
184, 50, 18, 1279
184, 58, 57, 1750
184, 65, 15, 2139
184, 73, 62, 2719
184, 91, 27, 3690
184, 94, 91, 4029
184, 100, 94, 4488
184, 105, 84, 4829
184, 112, 83, 5458
184, 115, 33, 5746
184, 120, 93, 6311
184, 122, 36, 6497
184, 123, 71, 6655
184, 128, 66, 7076
184, 129, 106, 7350
184, 131, 96, 7601
184, 135, 4, 5412
184, 136, 1, 7884
184, 137, 0, 7654
184, 139, 91, 8612
184, 142, 24, 8901
184, 145, 108, 8768
184, 148, 49, 9182
184, 150, 139, 10174
184, 154, 17, 10555
184, 158, 92, 11226
184, 163, 92, 6705
184, 164, 75, 12109
184, 166, 120, 12422
184, 169, 128, 12768
184, 170, 126, 12838
184, 173, 56, 9150
184, 174, 105, 13636
184, 177, 173, 14161
184, 179, 166, 14509
57, 15, 15, 136
57, 33, 19, 573
57, 46, 6, 1077
57, 50, 30, 1293
57, 57, 9, 1644
57, 67, 23, 2280
57, 72, 17, 2610
57, 78, 47, 3085
57, 88, 51, 3667
57, 94, 34, 3547
57, 100, 37, 4388
57, 104, 82, 4729
57, 109, 37, 4787
57, 115, 30, 5701
57, 119, 56, 5850
57, 123, 68, 6652
57, 126, 38, 6931
57, 128, 11, 4686
57, 129, 76, 7296
57, 131, 82, 7538
57, 136, 19, 6886
57, 137, 95, 8339
57, 139, 75, 8596
57, 142, 84, 8761
57, 146, 38, 9481
57, 148, 133, 9869
57, 153, 140, 10488
57, 157, 82, 11006
57, 160, 75, 11514
57, 163, 64, 10863
57, 165, 56, 12255
57, 168, 51, 12521
57, 170, 131, 13046
57, 173, 149, 13551
57, 175, 172, 13840
57, 178, 34, 13273
57, 180, 40, 14544
311, 36, 1, 666
311, 40, 17, 836
311, 51, 31, 1345
311, 53, 1, 1413
311, 59, 23, 1775
311, 65, 23, 2145
311, 72, 36, 2624
311, 76, 4, 2888
311, 81, 35, 3221
311, 87, 55, 3494
311, 94, 84, 4022
311, 106, 37, 4864
311, 109, 53, 5020
311, 113, 8, 5438
311, 115, 37, 5754
311, 119, 73, 5063
311, 122, 35, 6496
311, 126, 50, 6895
311, 128, 25, 7025
311, 129, 17, 7261
311, 132, 87, 7693
311, 135, 54, 8026
311, 138, 25, 8404
311, 139, 29, 8541
311, 144, 121, 9299
311, 149, 77, 9962
311, 151, 56, 9499
311, 154, 61, 10592
311, 158, 154, 11303
311, 164, 16, 12036
311, 165, 73, 12272
311, 169, 4, 10282
311, 170, 40, 11941
311, 174, 96, 13627
311, 178, 9, 14070
311, 180, 85, 14608
310, 28, 21, 427
310, 39, 31, 810
310, 44, 30, 1010
310, 49, 13, 1215
310, 61, 44, 1917
310, 65, 4, 2128
310, 75, 57, 2865
310, 87, 53, 3572
310, 89, 45, 3321
310, 99, 38, 4286
310, 101, 21, 4254
310, 106, 22, 4552
310, 111, 27, 5254
310, 115, 16, 5733
310, 117, 57, 4676
310, 120, 33, 6074
310, 123, 58, 6642
310, 125, 100, 6841
310, 128, 125, 7240
310, 132, 70, 6254
310, 138, 101, 8478
310, 141, 128, 8910
310, 143, 107, 9179
310, 146, 24, 6345
310, 147, 89, 9629
310, 150, 52, 10087
310, 153, 66, 10392
310, 155, 45, 10510
310, 156, 148, 10982
310, 160, 45, 11065
310, 162, 79, 11799
310, 164, 127, 11578
310, 168, 93, 12661
310, 171, 2, 13072
310, 171, 159, 13245
310, 174, 84, 13615
310, 181, 156, 14796
56, 29, 9, 444
56, 51, 32, 1346
56, 56, 6, 1584
56, 59, 21, 1773
56, 65, 13, 2137
56, 76, 57, 2941
56, 85, 17, 3368
56, 91, 85, 3825
56, 95, 49, 4032
56, 99, 75, 3739
56, 103, 38, 4600
56, 112, 107, 5482
56, 116, 31, 4907
56, 118, 103, 6086
56, 124, 85, 6745
56, 127, 36, 6993
56, 130, 62, 7428
56, 133, 93, 7526
56, 136, 56, 8162
56, 138, 81, 8463
56, 139, 82, 8603
56, 143, 132, 9204
56, 147, 5, 9087
56, 149, 126, 10011
56, 151, 117, 9912
56, 157, 58, 11049
56, 158, 70, 11219
56, 163, 99, 10668
56, 165, 100, 12295
56, 167, 76, 12400
56, 169, 28, 12763
56, 170, 110, 13025
56, 173, 77, 13401
56, 177, 107, 14095
56, 179, 8, 14327
56, 179, 156, 14499
56, 181, 84, 14752
53, 15, 14, 135
53, 18, 15, 187
53, 44, 25, 1005
53, 50, 44, 1307
53, 54, 10, 1480
53, 58, 52, 1745
53, 66, 30, 2217
53, 69, 31, 2425
53, 73, 4, 2665
53, 81, 52, 3242
53, 86, 15, 3168
53, 92, 45, 3543
53, 100, 8, 4330
53, 104, 86, 4740
53, 107, 37, 4989
53, 112, 15, 5030
53, 114, 59, 5661
53, 117, 8, 5788
53, 120, 62, 6246
53, 123, 60, 6644
53, 125, 121, 6902
53, 131, 60, 7565
53, 133, 58, 7726
53, 136, 34, 8062
53, 138, 49, 8420
53, 140, 47, 8700
53, 145, 145, 9453
53, 150, 55, 10090
53, 154, 145, 10668
53, 160, 147, 11571
53, 162, 130, 11877
53, 164, 17, 12041
53, 166, 2, 12096
53, 169, 119, 12868
53, 172, 94, 13352
53, 175, 110, 13778
53, 178, 143, 14307
53, 180, 39, 14562
51, 36, 13, 678
51, 46, 33, 1104
51, 59, 55, 1807
51, 69, 48, 2442
51, 76, 5, 2889
51, 85, 57, 3180
51, 92, 91, 3876
51, 104, 89, 4741
51, 110, 21, 5086
51, 113, 49, 5238
51, 117, 75, 5390
51, 123, 103, 6687
51, 129, 19, 5211
51, 130, 113, 7487
51, 132, 122, 7742
51, 135, 74, 7923
51, 138, 37, 8419
51, 140, 12, 5538
51, 141, 84, 7030
51, 142, 88, 9017
51, 144, 104, 8912
51, 147, 109, 9668
51, 150, 122, 10157
51, 152, 114, 10388
51, 155, 57, 10643
51, 158, 7, 11156
51, 161, 19, 10804
51, 162, 126, 11873
51, 165, 17, 12216
51, 167, 127, 10960
51, 169, 65, 12097
51, 171, 131, 13217
51, 173, 88, 13490
51, 177, 131, 14119
51, 179, 46, 14388
51, 180, 7, 14527
231, 33, 16, 576
231, 46, 9, 1080
231, 48, 35, 1201
231, 60, 51, 1863
231, 67, 26, 2283
231, 73, 18, 2648
231, 88, 71, 3605
231, 99, 85, 4379
231, 101, 66, 3274
231, 105, 105, 4850
231, 110, 109, 5287
231, 121, 70, 6305
231, 128, 4, 6180
231, 129, 123, 7367
231, 134, 1, 7345
231, 135, 78, 7588
231, 141, 121, 8908
231, 145, 70, 8651
231, 148, 4, 9279
231, 150, 116, 10151
231, 155, 126, 10347
231, 157, 101, 10952
231, 160, 78, 11514
231, 164, 125, 11211
231, 168, 98, 11225
231, 170, 8, 12829
231, 171, 105, 13191
231, 173, 25, 11312
231, 174, 157, 13678
231, 177, 62, 13386
231, 179, 22, 13953
231, 181, 127, 13897
234, 17, 5, 159
234, 40, 30, 849
234, 45, 33, 1058
234, 60, 43, 1855
234, 66, 11, 2201
234, 72, 32, 2623
234, 75, 55, 2863
234, 86, 25, 3216
234, 90, 39, 3726
234, 100, 51, 4430
234, 102, 69, 4552
234, 107, 87, 5045
234, 111, 51, 5316
234, 114, 96, 5698
234, 117, 14, 5165
234, 120, 12, 5724
234, 122, 31, 6486
234, 123, 48, 6632
234, 129, 81, 7325
234, 131, 67, 7572
234, 134, 120, 7964
234, 136, 107, 8214
234, 138, 90, 8450
234, 141, 99, 8151
234, 143, 28, 9100
234, 145, 50, 8733
234, 147, 8, 9577
234, 147, 144, 9732
234, 151, 46, 10166
234, 153, 99, 9461
234, 155, 1, 10474
234, 155, 140, 10817
234, 158, 20, 11099
234, 159, 129, 11061
234, 164, 134, 12161
234, 167, 115, 12563
234, 170, 64, 12315
234, 172, 136, 13394
234, 174, 100, 13629
234, 176, 144, 13841
230, 28, 17, 423
230, 32, 13, 541
230, 44, 36, 1016
230, 48, 30, 1194
230, 54, 17, 1488
230, 59, 47, 1799
230, 65, 17, 2141
230, 73, 29, 2625
230, 88, 1, 3506
230, 91, 45, 3460
230, 95, 92, 4125
230, 101, 101, 4547
230, 122, 118, 6579
230, 125, 46, 6846
230, 128, 72, 6461
230, 130, 99, 7458
230, 131, 126, 7631
230, 134, 129, 7973
230, 137, 111, 8355
230, 142, 114, 9043
230, 143, 133, 9205
230, 147, 72, 9564
230, 149, 56, 9941
230, 151, 34, 8823
230, 153, 61, 10464
230, 155, 137, 10815
230, 157, 91, 11000
230, 159, 47, 11286
230, 164, 103, 11425
230, 168, 58, 12039
230, 170, 113, 13028
230, 173, 123, 13526
230, 178, 0, 10741
230, 179, 23, 14108
230, 180, 97, 14620
251, 39, 11, 790
251, 46, 38, 1109
251, 53, 24, 1441
251, 62, 15, 1950
251, 68, 46, 2371
251, 71, 58, 2579
251, 76, 39, 2923
251, 80, 36, 3062
251, 84, 53, 3255
251, 92, 21, 3684
251, 96, 89, 4218
251, 106, 85, 4936
251, 109, 84, 5094
251, 117, 103, 5759
251, 123, 45, 6629
251, 127, 60, 7056
251, 130, 51, 7425
251, 131, 85, 7590
251, 133, 107, 7828
251, 138, 29, 8363
251, 140, 89, 8125
251, 149, 33, 9914
251, 152, 147, 10414
251, 155, 114, 10792
251, 156, 134, 10968
251, 159, 86, 11101
251, 164, 115, 12149
251, 167, 60, 12455
251, 169, 40, 11582
251, 171, 28, 13114
251, 172, 117, 13375
251, 176, 103, 13917
50, 30, 18, 483
50, 51, 4, 1318
50, 58, 24, 1717
50, 66, 19, 2206
50, 69, 22, 2416
50, 77, 19, 2980
50, 85, 60, 3416
50, 87, 54, 3583
50, 90, 38, 3702
50, 97, 21, 4005
50, 103, 69, 4619
50, 112, 20, 4795
50, 113, 31, 5168
50, 115, 21, 5738
50, 117, 66, 5634
50, 120, 89, 6286
50, 123, 112, 6696
50, 126, 32, 6900
50, 128, 27, 7142
50, 129, 27, 7271
50, 131, 16, 7521
50, 133, 56, 7020
50, 135, 106, 8077
50, 138, 110, 8492
50, 140, 124, 8777
50, 150, 68, 10103
50, 152, 120, 10235
50, 155, 46, 10695
50, 156, 32, 10821
50, 157, 122, 11113
50, 158, 117, 11266
50, 162, 161, 11908
50, 164, 93, 11798
50, 165, 110, 12303
50, 168, 62, 9317
50, 170, 153, 13068
50, 173, 126, 11777
50, 175, 121, 13789
50, 177, 133, 14115
50, 181, 1, 10896
235, 30, 1, 466
235, 38, 2, 742
235, 42, 19, 896
235, 44, 35, 1015
235, 51, 30, 1344
235, 58, 7, 1700
235, 62, 6, 1941
235, 66, 51, 2241
235, 68, 4, 2329
235, 72, 20, 2606
235, 74, 62, 2795
235, 78, 3, 3027
235, 94, 55, 3291
235, 100, 22, 4168
235, 106, 27, 4858
235, 109, 60, 5110
235, 113, 24, 5035
235, 118, 93, 6075
235, 120, 92, 6310
235, 124, 49, 5985
235, 126, 123, 7006
235, 130, 7, 7341
235, 132, 31, 7295
235, 134, 88, 7934
235, 137, 52, 8296
235, 140, 76, 8718
235, 142, 121, 9050
235, 144, 133, 8860
235, 149, 74, 9959
235, 150, 93, 10128
235, 152, 72, 8958
235, 154, 76, 10607
235, 157, 30, 10702
235, 158, 130, 11279
235, 160, 73, 11512
235, 165, 157, 12356
235, 167, 137, 12584
235, 170, 69, 12984
235, 173, 75, 12825
235, 177, 85, 14073
235, 178, 49, 12840
235, 180, 5, 14449
158, 32, 27, 555
158, 35, 3, 631
158, 49, 1, 1206
158, 53, 6, 1422
158, 55, 5, 1523
158, 63, 63, 2058
158, 94, 41, 3317
158, 100, 73, 4363
158, 105, 96, 4841
158, 111, 94, 5359
158, 117, 116, 6005
158, 125, 47, 6847
158, 130, 122, 7496
158, 132, 37, 7657
158, 137, 38, 8282
158, 139, 24, 8545
158, 143, 140, 9212
158, 147, 37, 9585
158, 148, 147, 9883
158, 150, 99, 10134
158, 152, 77, 10366
158, 156, 98, 9616
158, 158, 107, 11256
